Cricinfo_id,AWARDS,awards_telugu
50848,nan,
224278,nan,
50851,nan,
1056495,nan,
51050,nan,
225388,nan,
332980,nan,
212244,nan,
944325,nan,
25053,nan,
420427,nan,
524249,nan,
646173,nan,
25050,nan,
25051,nan,
944329,nan,
302850,nan,
646175,nan,
646193,nan,
15501,['Awarded the MBE on 31st December 2005'],అవార్డెడ్ ది ఎం.బీ.ఇ. ఆన్ 31స్ట్ డిసెంబర్ 2005
944357,nan,
497577,nan,
302875,nan,
387435,nan,
524247,nan,
296184,nan,
1034887,nan,
944339,nan,
646181,nan,
25057,nan,
694037,nan,
332978,nan,
944345,nan,
1122557,nan,
440990,nan,
574287,nan,
333936,nan,
646191,nan,
944349,nan,
1150581,nan,
944351,nan,
302845,nan,
25056,nan,
524253,nan,
25065,nan,
1150582,nan,
414050,nan,
36320,['Club: Sydenham'],క్లబ్: సైదేణం
1203195,nan,
1203219,nan,
500055,nan,
307184,nan,
23583,nan,
414052,nan,
414048,nan,
1203194,nan,
1203218,nan,
23603,nan,
666573,nan,
1203192,nan,
1048889,nan,
772311,nan,
1048891,nan,
554068,nan,
1195245,nan,
1174310,nan,
1116790,nan,
1098903,nan,
1116791,nan,
301718,nan,
892749,nan,
973799,nan,
775019,nan,
1156688,nan,
452540,nan,
307692,nan,
775015,nan,
1050043,nan,
1048901,nan,
1174312,nan,
1174313,nan,
746453,nan,
1116793,nan,
56264,nan,
410763,nan,
56231,nan,
332412,nan,
348050,nan,
56270,nan,
56267,nan,
56227,nan,
549947,nan,
270135,nan,
935995,nan,
56255,nan,
550137,nan,
56253,nan,
56221,nan,
400585,nan,
804055,nan,
56266,nan,
56283,nan,
933177,nan,
56268,nan,
56262,nan,
237504,nan,
56235,nan,
56219,nan,
926597,nan,
56224,nan,
601407,nan,
380354,nan,
56274,nan,
536939,nan,
511532,nan,
56238,nan,
301595,nan,
442892,nan,
56222,nan,
932599,nan,
508442,nan,
56229,nan,
410768,nan,
56249,nan,
990147,nan,
373439,nan,
629067,nan,
56225,nan,
56251,nan,
386101,nan,
56208,nan,
56206,nan,
549949,nan,
282607,nan,
56209,nan,
55883,nan,
932355,nan,
55882,nan,
55876,nan,
55880,nan,
55878,nan,
932433,nan,
288302,nan,
55887,nan,
55889,nan,
486995,nan,
55893,nan,
55895,nan,
55894,nan,
627048,nan,
55885,nan,
55896,nan,
538574,nan,
55904,nan,
55897,nan,
55900,nan,
55898,nan,
55901,nan,
55902,nan,
926629,nan,
1058904,nan,
380355,nan,
55906,nan,
760479,nan,
55922,nan,
55915,nan,
55909,nan,
288304,nan,
990161,nan,
55912,nan,
669841,nan,
55929,nan,
55931,nan,
280734,nan,
933344,nan,
400587,nan,
536822,nan,
1161341,nan,
280738,nan,
55925,nan,
714103,nan,
55933,nan,
629066,nan,
55938,nan,
55935,nan,
55946,nan,
506586,nan,
343649,nan,
208237,nan,
55937,nan,
798265,nan,
348082,nan,
824541,nan,
55944,nan,
629071,nan,
55932,nan,
226511,nan,
535871,nan,
236235,nan,
55952,nan,
375724,nan,
927619,nan,
55954,nan,
55961,nan,
346295,nan,
536936,nan,
538503,nan,
537154,nan,
56017,nan,
544832,nan,
933265,nan,
932657,nan,
379586,nan,
55982,nan,
55980,nan,
1136011,nan,
990081,nan,
445217,nan,
932451,nan,
287880,nan,
373696,nan,
56025,nan,
629063,nan,
712585,nan,
55968,nan,
56032,nan,
55986,nan,
549950,nan,
228210,nan,
550133,nan,
56020,nan,
282599,nan,
629070,nan,
833087,nan,
56011,nan,
803587,nan,
55966,nan,
55993,nan,
56007,nan,
55976,nan,
55965,nan,
56009,nan,
990165,nan,
386960,nan,
269332,nan,
56003,nan,
1161862,nan,
270250,nan,
55991,nan,
878465,nan,
55973,nan,
1080264,nan,
56031,nan,
56029,nan,
228349,nan,
1001653,nan,
329845,nan,
330902,nan,
269237,nan,
55970,nan,
55974,nan,
56021,nan,
933179,nan,
55997,nan,
300621,nan,
671901,nan,
237502,nan,
55971,nan,
1161381,nan,
55988,nan,
444305,nan,
56064,nan,
924183,nan,
438530,nan,
281183,nan,
348049,nan,
930765,nan,
56050,nan,
56061,nan,
56062,nan,
56053,nan,
56059,nan,
577190,nan,
924177,nan,
56056,nan,
56040,nan,
56038,nan,
629058,nan,
446810,nan,
932635,nan,
56044,nan,
56042,nan,
675737,nan,
56035,nan,
675945,nan,
56058,nan,
629065,nan,
400588,nan,
300618,nan,
56057,nan,
509416,nan,
281188,nan,
56054,nan,
858137,nan,
301600,nan,
1139511,nan,
864553,nan,
286148,nan,
932393,nan,
343648,nan,
226513,nan,
56070,nan,
373539,nan,
629064,nan,
1012131,nan,
56068,nan,
1139523,nan,
280739,nan,
444142,nan,
56088,nan,
301241,nan,
669859,nan,
300617,nan,
300619,nan,
348047,nan,
478808,nan,
56093,nan,
227455,nan,
56074,nan,
56077,nan,
1123787,nan,
56149,nan,
445909,nan,
314743,nan,
990221,nan,
56160,nan,
56157,nan,
932405,nan,
56102,nan,
56112,nan,
581029,nan,
402992,nan,
56118,nan,
821749,nan,
280735,nan,
821753,nan,
56138,nan,
1136085,nan,
1161044,nan,
373538,nan,
56153,nan,
56110,nan,
802289,nan,
56097,nan,
56094,nan,
56127,nan,
56100,nan,
990039,nan,
933199,nan,
288305,nan,
56125,nan,
227454,nan,
301847,nan,
537613,nan,
821755,nan,
56143,['Wisden Cricketer World Test Player of the Year 2009'],విస్డెన్ క్రికెటర్ వర్ల్డ్ టెస్ట్ ప్లేయర్ ఆఫ్ ది ఇయర్ 2009
535869,nan,
932763,nan,
444309,nan,
56101,nan,
56104,nan,
858139,nan,
56107,nan,
535868,nan,
280737,nan,
56139,nan,
346298,nan,
535870,nan,
932453,nan,
56098,nan,
386100,nan,
269238,nan,
550132,nan,
510417,nan,
56180,nan,
538506,nan,
56188,nan,
56186,nan,
421892,nan,
56176,nan,
401057,nan,
990255,nan,
990023,nan,
932665,nan,
990031,nan,
56194,nan,
400583,nan,
236237,nan,
56163,nan,
56164,nan,
629059,nan,
56216,nan,
56166,nan,
301864,nan,
937535,nan,
56167,nan,
697059,nan,
56173,nan,
56165,nan,
550134,nan,
24687,nan,
1119431,nan,
24716,nan,
24689,nan,
472153,nan,
24768,nan,
24773,nan,
1107656,nan,
24692,nan,
637496,nan,
1107657,nan,
24694,nan,
529349,nan,
23952,nan,
491043,nan,
24697,nan,
24699,nan,
1086099,nan,
348016,nan,
24703,nan,
1119435,nan,
24701,nan,
308515,nan,
1119426,nan,
1179940,nan,
308691,nan,
440162,nan,
24750,nan,
291844,nan,
238612,nan,
24706,nan,
1119430,nan,
24752,nan,
24762,nan,
24708,nan,
1179942,nan,
308418,nan,
24760,nan,
24711,nan,
24705,['ICC Associate Player of the Year 2007'],ఐ.సీ.సీ. అస్సోషియేట్ ప్లేయర్ ఆఫ్ ది ఇయర్ 2007
24714,nan,
293031,nan,
24770,nan,
24789,nan,
473378,nan,
267455,nan,
532247,nan,
24784,nan,
24776,nan,
475816,nan,
24723,nan,
24725,nan,
24719,nan,
24721,nan,
24728,nan,
24726,nan,
24729,nan,
254114,nan,
315051,nan,
1119436,nan,
352894,nan,
1119433,nan,
39745,nan,
25613,nan,
245490,nan,
39881,nan,
281653,nan,
1126253,nan,
39940,nan,
25561,nan,
25532,"['Brother of Ather Laiq (Pak B, Pak u-19s)', 'Nephew of Saeed Azad (Pak)']","బ్రాతర్ ఆఫ్ అథెర్ లైక్ (పాక్ బి, పాక్ అండర్ -19స్),, నెఫ్ఫ్యూ ఆఫ్ సేయడ్ అజాద్ (పాక్)"
25598,nan,
585100,nan,
437611,nan,
1061752,nan,
1178586,nan,
25580,nan,
25591,nan,
663413,nan,
25533,nan,
39898,nan,
25556,nan,
48321,nan,
1209110,nan,
384817,nan,
1126415,nan,
534734,nan,
25534,nan,
1126420,nan,
1126694,nan,
1126419,nan,
447287,nan,
950311,nan,
40170,nan,
334946,nan,
220521,nan,
950303,nan,
49013,nan,
1150575,nan,
1126417,nan,
943275,nan,
25535,nan,
1203754,nan,
1058988,nan,
25589,['ICC Associate/Affiliate Cricketer of the Year - 2015'],ఐ.సీ.సీ. అస్సోషియేట్/ఆఫీలియేట్ క్రికెటర్ ఆఫ్ ది ఇయర్ - 2015
623104,nan,
229225,nan,
290645,nan,
25540,nan,
25601,nan,
1125867,nan,
316400,nan,
533863,nan,
943295,nan,
1058987,nan,
25538,nan,
25539,nan,
1061514,nan,
738445,nan,
25537,nan,
974719,nan,
271835,nan,
943281,nan,
41485,nan,
533862,nan,
25536,nan,
25604,nan,
1126422,nan,
447290,nan,
1126416,nan,
447458,nan,
25541,nan,
796331,nan,
25618,nan,
941959,nan,
25612,nan,
474760,nan,
220519,nan,
307808,nan,
25609,nan,
25546,nan,
43181,nan,
342182,nan,
626111,nan,
43121,nan,
50460,nan,
42746,nan,
779973,nan,
54776,nan,
245188,nan,
25545,nan,
25606,nan,
25584,nan,
937673,nan,
25543,nan,
873769,nan,
25544,nan,
43274,nan,
43515,nan,
1126427,nan,
950309,nan,
384525,nan,
1196500,nan,
43735,nan,
43776,nan,
25547,nan,
24837,nan,
233053,nan,
24849,nan,
475202,nan,
24844,nan,
24839,nan,
437927,nan,
1057456,nan,
524077,nan,
948659,nan,
1119571,nan,
524076,nan,
595790,nan,
577345,nan,
519070,nan,
1119576,nan,
482478,nan,
428786,nan,
524072,nan,
596664,nan,
1119573,nan,
321902,nan,
446860,nan,
1158417,nan,
24841,nan,
541991,nan,
24794,nan,
24807,nan,
24796,nan,
261747,nan,
1071473,nan,
24821,nan,
827023,nan,
524075,nan,
24808,nan,
536336,nan,
24799,nan,
1158415,nan,
396573,nan,
499559,nan,
261753,nan,
329690,nan,
24854,nan,
1119579,nan,
233061,nan,
546083,nan,
553821,nan,
24853,nan,
637293,nan,
24846,nan,
1119577,nan,
1069820,nan,
24827,nan,
330223,nan,
546085,nan,
24804,nan,
24825,nan,
536597,nan,
233063,nan,
387845,nan,
24830,nan,
434317,nan,
308405,nan,
1119572,nan,
24798,nan,
24835,nan,
316102,nan,
524078,nan,
308410,nan,
1119578,nan,
44014,nan,
54915,nan,
526442,nan,
526441,nan,
44102,nan,
303423,nan,
54865,nan,
54917,nan,
54947,nan,
4433,nan,
303435,nan,
418427,nan,
1094719,nan,
595921,nan,
524845,nan,
303349,nan,
54918,nan,
380957,nan,
504891,nan,
54943,nan,
245287,nan,
293983,nan,
961401,nan,
1094085,nan,
526444,nan,
1099379,nan,
418420,nan,
469884,nan,
303428,nan,
348034,['ICC Associate Player of the Year 2012'],ఐ.సీ.సీ. అస్సోషియేట్ ప్లేయర్ ఆఫ్ ది ఇయర్ 2012
12794,nan,
245288,nan,
504892,nan,
1112207,nan,
24243,nan,
418423,nan,
706435,nan,
526446,nan,
303508,nan,
54873,nan,
24298,nan,
54940,nan,
54906,nan,
232730,nan,
1099225,nan,
54920,nan,
6038,nan,
24249,['NBC Denis Compton Award 2000'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2000
406308,nan,
54875,nan,
54877,nan,
24603,nan,
418422,nan,
24613,nan,
571707,nan,
54879,nan,
305576,nan,
1049265,nan,
54922,nan,
1094718,nan,
243942,nan,
928067,nan,
774347,nan,
874317,nan,
54914,nan,
1005369,nan,
1187710,nan,
54926,nan,
470917,nan,
24237,nan,
1026413,nan,
54891,nan,
17134,['NBC Denis Compton Award 2001'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2001
418424,nan,
24251,['Awarded the MBE on 12th June 2010'],అవార్డెడ్ ది ఎం.బీ.ఇ. ఆన్ 12త్ జూన్ 2010
54889,nan,
348059,nan,
348037,nan,
1094720,nan,
24261,nan,
417381,nan,
1135028,nan,
463215,nan,
1015325,nan,
257508,nan,
54929,nan,
54928,nan,
24605,['ICC Associate and Affiliate Cricketer of the Year 2013'],ఐ.సీ.సీ. అస్సోషియేట్ అండ్ ఆఫీలియేట్ క్రికెటర్ ఆఫ్ ది ఇయర్ 2013
646693,nan,
24289,nan,
24611,"['NBC Denis Compton Award 2008', 'ICC Associate Player of the Year 2009']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2008,, ఐ.సీ.సీ. అస్సోషియేట్ ప్లేయర్ ఆఫ్ ది ఇయర్ 2009"
1026403,nan,
210279,nan,
308294,nan,
1150585,nan,
54945,nan,
792135,nan,
24599,nan,
646767,nan,
1094716,nan,
1112535,nan,
364302,nan,
232724,nan,
1028047,nan,
531953,nan,
303341,nan,
1094717,nan,
333946,nan,
1005257,nan,
303437,nan,
54903,nan,
475907,nan,
303427,nan,
750481,nan,
526972,nan,
24616,nan,
467420,nan,
414821,nan,
961407,nan,
928057,nan,
463217,nan,
54946,nan,
24609,nan,
54908,nan,
24286,nan,
38759,nan,
245186,nan,
364343,nan,
54910,nan,
306201,nan,
25132,nan,
25429,nan,
55196,nan,
364336,nan,
914677,nan,
764321,nan,
25409,nan,
25490,nan,
25087,nan,
9254,nan,
914675,nan,
526987,nan,
25446,nan,
364329,nan,
417268,nan,
412321,nan,
873205,nan,
25092,nan,
295644,nan,
407265,nan,
25091,nan,
44851,nan,
399259,nan,
303412,nan,
1146661,nan,
878067,nan,
25476,nan,
638713,nan,
25432,nan,
416023,nan,
25451,nan,
414973,nan,
25471,nan,
14020,nan,
751151,nan,
406462,nan,
25433,nan,
1093091,nan,
416024,nan,
25475,nan,
25098,nan,
414966,nan,
25102,nan,
25129,nan,
671805,nan,
297524,nan,
461281,['ICC Associate and Affiliate Cricketer of the Year 2014'],ఐ.సీ.సీ. అస్సోషియేట్ అండ్ ఆఫీలియేట్ క్రికెటర్ ఆఫ్ ది ఇయర్ 2014
232435,nan,
885737,nan,
1146027,nan,
25430,nan,
470777,nan,
934494,nan,
25481,nan,
1148466,nan,
25106,nan,
19276,nan,
298197,nan,
25414,nan,
25105,nan,
272473,nan,
25107,nan,
1095834,nan,
298195,nan,
25109,nan,
25483,nan,
25434,nan,
25115,nan,
458897,nan,
25112,nan,
25113,nan,
414970,nan,
671823,nan,
526492,nan,
353431,nan,
470772,nan,
627732,nan,
25121,nan,
879267,nan,
25123,nan,
25477,nan,
25428,nan,
807535,nan,
659081,nan,
25120,nan,
414971,nan,
1185332,nan,
1156456,nan,
44394,nan,
1062607,nan,
1156455,nan,
1062606,nan,
1156452,nan,
807549,nan,
467408,nan,
467403,nan,
1156454,nan,
671889,nan,
1185334,nan,
1005373,nan,
25952,nan,
1058514,nan,
446808,nan,
794707,nan,
1072482,nan,
701217,nan,
233409,nan,
500726,nan,
701201,nan,
1058508,nan,
633525,nan,
437005,nan,
794713,nan,
402549,nan,
500984,nan,
25964,nan,
1161022,nan,
446812,nan,
587171,nan,
1171417,nan,
800675,nan,
446807,nan,
25967,nan,
498779,nan,
1141934,nan,
524093,nan,
960361,nan,
486889,nan,
332398,nan,
233400,nan,
680279,nan,
524094,nan,
486890,nan,
301786,nan,
960363,nan,
25955,nan,
913853,nan,
701215,nan,
779623,nan,
524095,nan,
1072485,nan,
25977,nan,
383879,nan,
1189310,nan,
928113,nan,
26140,nan,
26141,nan,
1119475,nan,
1179937,nan,
1179935,nan,
928125,nan,
26155,nan,
1119463,nan,
26143,nan,
821647,nan,
26134,nan,
1189307,nan,
26145,nan,
26138,nan,
308440,nan,
420492,nan,
1119464,nan,
1119460,nan,
233528,nan,
1119469,nan,
1119470,nan,
1119461,nan,
272011,nan,
731523,nan,
26139,nan,
26157,nan,
473393,nan,
26128,nan,
26147,nan,
1151337,nan,
1129565,nan,
26127,nan,
26152,nan,
308446,nan,
234766,nan,
420490,nan,
1180468,nan,
208245,nan,
928109,nan,
627395,nan,
1156489,nan,
1046611,nan,
552799,nan,
1190581,nan,
1184115,nan,
1190577,nan,
1101871,nan,
746839,nan,
1190576,nan,
402247,nan,
339095,nan,
1190588,nan,
1046603,nan,
1183927,nan,
362565,nan,
467743,nan,
353899,nan,
1190587,nan,
210296,"['NBC Denis Compton Award 2006', 'NBC Denis Compton Award 2008']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2006,, ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2008"
469130,nan,
1183929,nan,
1046595,nan,
1046605,nan,
1046613,nan,
1034879,nan,
1182761,nan,
486899,nan,
486909,nan,
1182765,nan,
540354,nan,
212172,nan,
26038,nan,
455463,nan,
940593,nan,
387046,nan,
631264,nan,
279710,nan,
937953,nan,
436749,nan,
212173,nan,
1213626,nan,
1213631,nan,
1213628,nan,
1136106,nan,
1213627,nan,
307756,nan,
1213622,nan,
1077307,nan,
1077309,nan,
585081,nan,
543449,nan,
1213630,nan,
212165,nan,
888565,nan,
41984,nan,
1077310,nan,
542344,nan,
42876,nan,
1156690,nan,
402066,nan,
1213635,nan,
1213623,nan,
378457,nan,
1174024,nan,
1213633,nan,
1058938,nan,
321446,nan,
585083,nan,
318615,nan,
1217290,nan,
307817,nan,
1175152,nan,
359649,nan,
796255,nan,
747909,nan,
1175162,nan,
40611,nan,
1192939,nan,
796265,nan,
1093661,nan,
1217289,nan,
362686,nan,
1175151,nan,
1175161,nan,
1167770,nan,
455469,nan,
542880,nan,
1175167,nan,
1175149,nan,
1143539,nan,
1175166,nan,
633686,nan,
1192940,nan,
1217359,nan,
1172133,nan,
1217288,nan,
625872,nan,
1175165,nan,
307226,nan,
379536,nan,
1193255,nan,
314984,nan,
333035,nan,
414002,nan,
1197882,nan,
379537,nan,
55782,nan,
307195,nan,
217528,nan,
252878,nan,
974173,nan,
320652,nan,
776751,nan,
974007,nan,
402245,nan,
819429,nan,
973937,nan,
1015503,nan,
533954,nan,
390752,nan,
1059030,nan,
440963,nan,
420402,nan,
914163,nan,
488513,nan,
1059047,nan,
976571,nan,
1108509,nan,
819441,nan,
516561,nan,
25917,nan,
533949,nan,
568136,nan,
568137,nan,
976429,nan,
974175,nan,
914151,nan,
776735,nan,
776737,nan,
352048,nan,
307654,nan,
1174744,nan,
793457,nan,
311427,nan,
320281,nan,
440970,nan,
1109155,nan,
976445,nan,
1174742,nan,
703323,nan,
776753,nan,
921509,nan,
935553,nan,
793455,nan,
308235,nan,
1067706,nan,
793467,nan,
633402,nan,
25905,nan,
319758,nan,
25913,nan,
974109,nan,
776703,nan,
524044,nan,
776727,nan,
1174749,nan,
793443,nan,
633377,nan,
790055,nan,
387420,nan,
419873,nan,
633399,nan,
790045,nan,
1182529,nan,
819431,nan,
819359,nan,
913841,nan,
913843,nan,
307652,nan,
793447,nan,
543633,nan,
524049,nan,
370027,nan,
524048,nan,
533953,nan,
318334,nan,
914443,nan,
318340,['Favourite Player: Ricky Ponting'],ఫేవరిట్ ప్లేయర్: రిక్కీ పాంటింగ్
776731,nan,
914171,nan,
524047,nan,
974087,nan,
790027,nan,
793463,nan,
320284,nan,
533956,nan,
793907,nan,
362603,nan,
307653,nan,
633366,nan,
1176738,nan,
776733,nan,
633362,nan,
319746,nan,
318339,nan,
524050,nan,
793901,nan,
793465,nan,
973941,nan,
711559,nan,
1108490,nan,
973945,nan,
790417,nan,
633381,nan,
440968,nan,
776747,nan,
524051,nan,
1045521,nan,
1016373,nan,
633397,nan,
633374,nan,
712219,nan,
1015437,nan,
542323,nan,
974157,nan,
1015399,nan,
1196292,nan,
1198872,nan,
1198877,nan,
1196290,nan,
1101783,nan,
1101794,nan,
1196289,nan,
1263727,nan,
1101787,nan,
1196295,nan,
520152,nan,
1196286,nan,
382119,nan,
1198874,nan,
1198871,nan,
1156634,nan,
1263723,nan,
650887,nan,
469210,nan,
1196284,nan,
1101857,nan,
1101858,nan,
468996,nan,
1230629,nan,
1101859,nan,
1183914,nan,
1183917,nan,
1230630,nan,
1156426,nan,
1230635,nan,
1183925,nan,
1161188,nan,
1161408,nan,
1203231,nan,
1203364,nan,
1203236,nan,
1161410,nan,
1203230,nan,
1161414,nan,
1203232,nan,
1203235,nan,
1178905,nan,
1178914,nan,
520256,nan,
580688,nan,
1233042,nan,
1204007,nan,
1233047,nan,
1178912,nan,
1233045,nan,
520093,nan,
1178908,nan,
1204009,nan,
1233043,nan,
1233044,nan,
1204010,nan,
225719,nan,
1182791,nan,
24031,nan,
1182785,nan,
1182788,nan,
1182789,nan,
1182793,nan,
1182786,nan,
1182790,nan,
23758,nan,
279531,nan,
364150,nan,
679553,nan,
23756,nan,
649015,nan,
23681,nan,
216811,nan,
381734,nan,
307449,nan,
679551,nan,
23713,nan,
334250,nan,
23759,nan,
23700,nan,
307231,nan,
247007,nan,
14153,nan,
23685,nan,
